comb,f1-0,f1-1,f1-2,f1-2,macro f1,micro f1
60_30_8,0.7103694635206235,0.7303931246698596,0.09441206519920167,0.14695000959118476,0.4205311657452174,0.6946795317586114
30_15_4,0.590960653573924,0.6480627400153052,0.05344175208154361,0.10201101201578044,0.3486190394216383,0.612332853258829
10_10_8,0.5244552215612128,0.4292461521617478,0.0,0.0,0.23842534343074018,0.5156076406099442
5_10_8,0.38585679998271627,0.5311280245688157,0.0037348272642390287,0.0,0.23017991295394274,0.5237687835720182
30_45_0,0.08415690133759049,0.5784035927012107,0.0,0.0,0.16564012350970028,0.4589132785657635
50_25_0,0.5755695348022756,0.5364933956966937,0.013798038430277746,0.03686519896284815,0.29068154197302376,0.5908211228752638
60_60_30,0.3020855086133753,0.6221676695974914,0.0,0.011695906432748537,0.2339872711609038,0.5383758892374062
10_5_3,0.7037305322532323,0.6784594053870229,0.023687307659067895,0.06619434431051069,0.36801789740245844,0.6743231122672576
50_75_38,0.25323763284519835,0.5550047140610704,0.014388489208633094,0.031189083820662766,0.21345497998389115,0.49265038438394626
50_25_13,0.45576224660019654,0.5293022129928564,0.0122707249779073,0.07000501071196623,0.2668350488207316,0.5342329812069436
10_10_3,0.5245897123705981,0.5376710813674449,0.001899335232668566,0.02222222222222222,0.27159558779823345,0.5580719084952293
5_5_4,0.5882577781334901,0.6144748215141251,0.019406776627052473,0.05531937349729016,0.31936468744298946,0.6106016092690012
60_120_0,0.0,0.6274217634452224,0.0,0.0,0.1568554408613056,0.4592851568714609
5_10_5,0.32687728741734684,0.6306651676621269,0.0,0.0,0.23938561376986842,0.5441271862986651
30_60_15,0.0,0.49384737835706954,0.0,0.034978773753567505,0.13220653802765925,0.3827656040826465
50_75_19,0.17005905279799716,0.6577579783423947,0.0,0.0,0.20695425778509793,0.5158594545736501
30_15_0,0.5788915931827793,0.6495145522619286,0.0198358837879796,0.025146198830409354,0.3183470570157742,0.6254082668019494
10_20_0,0.12723055986813103,0.6148871309437912,0.0,0.0,0.18552942270298056,0.4806100070422914
10_15_0,0.2851980553886085,0.625171798659284,0.0,0.0,0.22759246351197313,0.5348525762946947
