comb,f1-0,f1-1,f1-2,f1-2,macro f1,micro f1
5_3_1,0.66687828509312,0.7682308504064388,0.41533512892129,0.37396983569238507,0.5561035250283084,0.7059844380521937
30_30_0,0.7276744991128825,0.7699742419173883,0.4061833106509378,0.40422033125712886,0.5770130957345844,0.7332138855221441
50_50_38,0.7275626700494852,0.7879312673120398,0.4826401019617226,0.4702750193169374,0.6171022646600463,0.7475971614465828
60_90_23,0.6808657219967281,0.7501369674082417,0.44182223808055315,0.3990439843590402,0.5679672279611409,0.7132501122379746
5_5_3,0.6665653761066035,0.7579078001640577,0.43452391576255095,0.38984568377703094,0.5622106939525608,0.7032219993315608
5_8_6,0.6777538345854361,0.7589957901692908,0.4370638280155647,0.46942365996448593,0.5858092781836944,0.711558953720534
10_20_15,0.7190398080813573,0.7855397996721123,0.44612095489174386,0.4305766501498515,0.5953193031987662,0.7398554613907138
50_100_25,0.7096256728025566,0.7374476137603453,0.40290460370312986,0.48145803920041413,0.5828589823666115,0.7229093178176448
30_60_45,0.7353049980855064,0.7793220973020705,0.4692266731923282,0.48489882161052644,0.6171881475476079,0.7475024555887753
50_75_56,0.7174717758769161,0.7722792506521523,0.4887003848099428,0.46384092386424286,0.6105730838008134,0.7386323439031796
5_8_4,0.6655214467620885,0.7415691690095646,0.4014997662643167,0.39665279028873984,0.5513107930811774,0.697822051182564
60_60_30,0.7169771601982928,0.7816601779693757,0.4490460528245117,0.44584779827195803,0.5983827973160345,0.7380835488483292
