comb,f1-0.0,f1-1.0,f1-2.0,f1-3.0,macro.0,best_score_.0,hyper.0,f1-0.1,f1-1.1,f1-2.1,f1-3.1,macro.1,best_score_.1,hyper.1,f1-0.2,f1-1.2,f1-2.2,f1-3.2,macro.2,best_score_.2,hyper.2,f1-0.3,f1-1.3,f1-2.3,f1-3.3,macro.3,best_score_.3,hyper.3,f1-0.4,f1-1.4,f1-2.4,f1-3.4,macro.4,best_score_.4,hyper.4,f1-0.5,f1-1.5,f1-2.5,f1-3.5,macro.5,best_score_.5,hyper.5,f1-0.6,f1-1.6,f1-2.6,f1-3.6,macro.6,best_score_.6,hyper.6,f1-0.7,f1-1.7,f1-2.7,f1-3.7,macro.7,best_score_.7,hyper.7,f1-0.8,f1-1.8,f1-2.8,f1-3.8,macro.8,best_score_.8,hyper.8
5_8_2,0.8259668508287293,0.8647686832740213,0.24096385542168672,0.5346534653465346,0.616588213717743,0.4773290795663888,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.8316151202749141,0.845890410958904,0.21052631578947364,0.2650602409638554,0.5382730219967868,0.47836765432628037,"{'metric': 'manhattan', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.680327868852459,0.5848375451263539,0.19999999999999998,0.2716049382716049,0.4341925880626044,0.4894773116123638,"{'metric': 'euclidean', 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 5}",0.6759002770083102,0.6167557932263815,0.42857142857142855,0.23423423423423423,0.4888654332600887,0.4835884386494315,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.06896551724137931,0.6526526526526526,0.37837837837837834,0.3137254901960784,0.3534305096171222,0.548346000271791,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 5}",0.8934240362811791,0.8744186046511627,0.4545454545454545,0.4067796610169491,0.6572919391236863,0.5051620256418942,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.08849557522123894,0.6400817995910021,0.2439024390243902,0.16666666666666666,0.2847866201258245,0.5324580585348434,"{'metric': 'minkowski', 'weights': 'uniform', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.8696655132641292,0.8272251308900525,0.3076923076923077,0.2828282828282828,0.5718528086686931,0.48054660416738687,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.5052631578947367,0.7950819672131149,0.5454545454545454,0.4615384615384615,0.5768345330252147,0.514553466500666,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}"
50_75_38,0.8406040268456376,0.8749279538904899,0.5697674418604651,0.6528497409326425,0.7345372908823088,0.5424517096500643,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.8660022148394243,0.8608870967741935,0.3366336633663366,0.23333333333333334,0.574214077078322,0.49508618140082356,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.7194805194805195,0.5829959514170041,0.2878787878787879,0.18867924528301885,0.44475862601483257,0.5082571719515389,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.30014430014430016,0.6593707250341998,0.5033112582781457,0.10294117647058823,0.3914418649818085,0.500383195216504,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.1572649572649573,0.660702875399361,0.6386554621848739,0.5299145299145299,0.4966344561909305,0.6104649808784391,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.9310344827586206,0.891566265060241,0.4186046511627908,0.7126436781609194,0.7384622692856428,0.4653050652896924,"{'metric': 'minkowski', 'weights': 'uniform', 'algorithm': 'brute', 'n_neighbors': 5}",0.1111111111111111,0.6367831245880026,0.32558139534883723,0.14814814814814817,0.3054059447990248,0.6100661137954143,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 5}",0.8803480783176215,0.8650793650793651,0.4725274725274725,0.5133689839572193,0.6828309749704196,0.5437742382465716,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.5987261146496815,0.8191489361702127,0.606060606060606,0.45000000000000007,0.618483914220125,0.5832321214237185,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}"
60_120_30,0.8042813455657492,0.8559411146161936,0.5918367346938775,0.6213592233009707,0.7183546045441978,0.5245506850255398,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.8239845261121856,0.8432835820895523,0.1224489795918367,0.10344827586206896,0.4732913409139109,0.40828841865091053,"{'metric': 'minkowski', 'weights': 'uniform', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.6933962264150944,0.5579710144927537,0.15625,0.09999999999999999,0.376904310226962,0.4320654218887317,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.34936708860759497,0.6692307692307692,0.48837209302325574,0.07792207792207792,0.39622300719592446,0.42487069146248574,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 5}",0.06622516556291391,0.658008658008658,0.36000000000000004,0.125,0.302308455892893,0.4642003256210645,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 5}",0.8449197860962566,0.8463476070528968,0.5614035087719299,0.4827586206896552,0.6838573806526846,0.5615587545652556,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 5}",0.12140575079872204,0.6416464891041163,0.33333333333333337,0.2807017543859649,0.3442718319055341,0.6101130128474542,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.8807106598984771,0.7903225806451613,0.16901408450704225,0.03278688524590164,0.46820855257414556,0.4051798704645808,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.5882352941176471,0.8214285714285715,0.6666666666666667,0.0,0.5190826330532213,0.4379179389118217,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}"
5_10_5,0.796400449943757,0.8488104374520339,0.3285714285714285,0.38461538461538464,0.589599425145651,0.45372135273889186,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.8103448275862069,0.8135095447870778,0.21978021978021978,0.2653061224489796,0.5272351786506211,0.5070575417773328,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.6736842105263158,0.5139318885448916,0.20202020202020202,0.4,0.44740907527285234,0.4931765755438182,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.676510067114094,0.7164179104477612,0.42276422764227645,0.4328358208955224,0.5621320065249136,0.49307726910491617,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 5}",0.1324200913242009,0.6507666098807496,0.4040404040404041,0.36363636363636365,0.3877158672204296,0.5264133798064112,"{'metric': 'minkowski', 'weights': 'uniform', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.8603351955307262,0.8538011695906433,0.4507042253521127,0.410958904109589,0.6439498736457677,0.512882808581143,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 5}",0.11401425178147269,0.6401384083044982,0.2105263157894737,0.10526315789473684,0.26748553344254533,0.5326126288221281,"{'metric': 'minkowski', 'weights': 'uniform', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.8456243854473942,0.82201203783319,0.3597122302158274,0.15053763440860213,0.5444715719762534,0.4678232891589881,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'brute', 'n_neighbors': 5}",0.6101694915254238,0.823529411764706,0.43478260869565216,0.5555555555555556,0.6060092668853343,0.5050607758581708,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}"
10_10_3,0.8375394321766562,0.8733766233766234,0.48648648648648646,0.5414364640883977,0.6847097515320408,0.514771052328931,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.8293172690763051,0.8151260504201681,0.35036496350364965,0.37419354838709684,0.5922504578468049,0.5309876868136654,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.6993865030674846,0.5253863134657837,0.3270440251572327,0.31901840490797545,0.4677088116496191,0.5239686249008939,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.7211267605633802,0.7757885763000852,0.4888888888888889,0.2682926829268293,0.563524227169796,0.5141205002320415,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.021276595744680854,0.6563926940639271,0.46551724137931033,0.391304347826087,0.3836227197535013,0.5530315462627824,"{'metric': 'minkowski', 'weights': 'uniform', 'algorithm': 'brute', 'n_neighbors': 5}",0.9022757697456493,0.8894952251023194,0.39285714285714285,0.396551724137931,0.6452949654607606,0.5367982824341114,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.034904013961605584,0.6332138590203106,0.27272727272727276,0.18181818181818182,0.2806658318818427,0.5755772874875497,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.877005347593583,0.85625,0.4598930481283423,0.2909090909090909,0.6210143716577541,0.5193221420806127,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.578616352201258,0.8333333333333331,0.631578947368421,0.4800000000000001,0.630882158225753,0.5339498230082891,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}"
5_3_1,0.8593327321911631,0.8811911273169248,0.43333333333333335,0.46689895470383275,0.6601890368863135,0.5105024838437304,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.8434430964760254,0.83729216152019,0.38910505836575876,0.29838709677419356,0.5920568532840419,0.521926809937136,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 9}",0.6981519507186859,0.5545087483176312,0.2753623188405797,0.35526315789473684,0.4708215439429083,0.518335772534531,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 9}",0.7146946564885497,0.7105700055340344,0.4180064308681672,0.3051948051948052,0.5371164745213891,0.5164467097613304,"{'metric': 'manhattan', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 9}",0.006103763987792472,0.6621049201694362,0.5137614678899083,0.3378378378378379,0.3799519974712437,0.5729879210017088,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.9406392694063926,0.9151234567901234,0.3756345177664974,0.4432432432432432,0.6686601218015642,0.5291294227069658,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.03596403596403596,0.6432300730943264,0.313953488372093,0.2753623188405797,0.3171274790677588,0.5739095325640331,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.8580318942045897,0.82930200414651,0.3920265780730897,0.23703703703703707,0.5790993783653066,0.5226865608008212,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 9}",0.6095890410958905,0.8392370572207085,0.6071428571428571,0.5238095238095238,0.6449446198172449,0.5357335871759916,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 5}"
30_30_0,0.8534883720930232,0.877968877968878,0.45871559633027525,0.6060606060606061,0.6990583631131956,0.5038239944474644,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.7890961262553803,0.7813504823151124,0.45569620253164556,0.3191489361702127,0.5863229368180878,0.5591282048706294,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.7217235188509874,0.5696969696969697,0.25806451612903225,0.225,0.4436212511692474,0.47742640930869573,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.7009569377990431,0.6126984126984127,0.5467625899280576,0.2735042735042735,0.5334805534824467,0.5507857599017224,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.041666666666666664,0.6567164179104479,0.4871794871794872,0.5432098765432098,0.43219311207495287,0.5884036189827395,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.9236947791164659,0.8961538461538461,0.43750000000000006,0.7241379310344829,0.7453716390761986,0.48570950855867884,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.05684754521963824,0.6352313167259787,0.425531914893617,0.05555555555555555,0.29329158309869735,0.5330500400973075,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.915615906886518,0.8444444444444443,0.39622641509433965,0.12048192771084336,0.5691921735340364,0.47125038622154414,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.38297872340425526,0.8082191780821918,0.5599999999999999,0.23529411764705882,0.4966230047833765,0.49816410748631207,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}"
50_50_38,0.8605097286927925,0.8915929203539824,0.6121673003802282,0.6965888689407541,0.7652147045919393,0.5721528413768433,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 5}",0.8842030021443888,0.8830138797091871,0.4037267080745341,0.32460732984293195,0.6238877299427604,0.5450705816115436,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.7145405887600357,0.5373342637822751,0.3786191536748329,0.4745098039215686,0.5262509525346781,0.6036731805045246,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.7123119435062941,0.6895006402048656,0.6363636363636362,0.4108108108108108,0.6122467577214016,0.605600086127346,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.05727644652250146,0.6599475912114493,0.625,0.5508982035928144,0.4732805603316913,0.6390370344355728,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.9437675726335519,0.9169611307420494,0.5263157894736842,0.7295597484276729,0.7791510603192395,0.5421107760427116,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.06444053895723491,0.6356916578669483,0.43410852713178294,0.2518518518518518,0.34652314395195444,0.6592636388685813,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.9123354896274816,0.8573894282632146,0.43947858472998136,0.1745635910224439,0.5959417734107804,0.4984001353178421,"{'metric': 'minkowski', 'weights': 'uniform', 'algorithm': 'brute', 'n_neighbors': 5}",0.5750528541226216,0.821337849280271,0.6355140186915887,0.4672897196261683,0.6247986104301624,0.6179401819501747,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}"
60_90_23,0.8273542600896862,0.8701095461658842,0.5161290322580645,0.7121212121212122,0.7314285126587117,0.5328422527577688,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.79887482419128,0.7587253414264036,0.4444444444444445,0.42000000000000004,0.605511152515532,0.5655637410293692,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.689922480620155,0.5,0.24761904761904763,0.3302752293577982,0.4419541893992502,0.5654621876884826,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.3044315992292871,0.6735459662288931,0.47272727272727266,0.03883495145631067,0.37238494741044087,0.4814088038950712,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.1339712918660287,0.6660914581535806,0.6458333333333333,0.5647058823529412,0.5026504914264709,0.5953750850978188,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.9105058365758756,0.8784029038112523,0.35714285714285715,0.6376811594202898,0.6959331892375686,0.43936160257822554,"{'metric': 'euclidean', 'weights': 'uniform', 'algorithm': 'brute', 'n_neighbors': 5}",0.615929203539823,0.7269155206286837,0.23255813953488372,0.05263157894736842,0.4070086106626897,0.5113570706472964,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.9006622516556291,0.8210890233362144,0.3434343434343434,0.1797752808988764,0.5612402248312658,0.4436554526868287,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.48076923076923084,0.8078175895765473,0.4999999999999999,0.1818181818181818,0.49260125054098997,0.4878350115591998,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}"
5_5_3,0.8541284403669724,0.8840275696733593,0.4807692307692308,0.49056603773584906,0.6773728196363529,0.5042198682758454,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.8495061011040093,0.8546203649205415,0.36936936936936937,0.427536231884058,0.6252580168194946,0.5329153934045106,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.7111735769501055,0.5703517587939699,0.20634920634920634,0.41157556270096457,0.47486252619856156,0.5218022988318969,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.7424975798644724,0.7568157033805888,0.4640522875816993,0.3184713375796178,0.5704592271015946,0.5047244391185424,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 15}",0.030090270812437314,0.6580858085808581,0.49193548387096775,0.2695035460992908,0.36240377734088847,0.5774797257091119,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.9217919514047076,0.9050193050193049,0.36548223350253806,0.4309392265193371,0.6558081791114718,0.5343076546733964,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.06163021868787276,0.6417038818275507,0.34374999999999994,0.32116788321167883,0.3420629959317756,0.5591689158240163,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 15}",0.8718146718146719,0.8300699300699301,0.3986928104575163,0.2877697841726619,0.597086799128695,0.5175588174142628,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.593103448275862,0.8186813186813187,0.5084745762711864,0.3555555555555555,0.5689537246959807,0.5203920109456419,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 15}"
5_8_6,0.8399816597890877,0.8738387773449205,0.43686006825938567,0.5409252669039146,0.6729014430743271,0.4890713783870524,"{'metric': 'minkowski', 'weights': 'uniform', 'algorithm': 'brute', 'n_neighbors': 5}",0.8321759259259259,0.8405627198124267,0.3689320388349514,0.3985507246376812,0.6100553523027463,0.5376266094311425,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.706810035842294,0.5746268656716418,0.21052631578947367,0.4759036144578313,0.49196670794031017,0.5290367855412924,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.6655808903365906,0.717948717948718,0.4026402640264027,0.3965014577259475,0.5456678325094146,0.5385365970250992,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.09568480300187618,0.6486303686168414,0.3865546218487395,0.39215686274509803,0.3807566640531388,0.5841160259569181,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.9000762776506483,0.8761755485893418,0.4390243902439025,0.42857142857142855,0.6609619112638302,0.539071431156324,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.08055009823182711,0.6382536382536382,0.2816901408450704,0.2686567164179105,0.3172876484371116,0.5812478376329537,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.8603395061728395,0.8399153737658673,0.41533546325878595,0.35738831615120276,0.6182446648371739,0.5105302936147295,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.556338028169014,0.8071625344352616,0.5660377358490566,0.5263157894736842,0.6139635219817541,0.5428277887531934,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}"
10_20_15,0.8327485380116959,0.8650646950092421,0.4403669724770643,0.6192468619246861,0.6893567668556722,0.506934229110617,"{'metric': 'minkowski', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.7730851825340014,0.7728965003723008,0.35428571428571426,0.37209302325581395,0.5680901051119576,0.5324128093758269,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 5}",0.7123775601068566,0.5800865800865801,0.28431372549019607,0.36000000000000004,0.4841944664209082,0.5179097860404301,"{'metric': 'minkowski', 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 5}",0.6398305084745762,0.7549132947976879,0.5020920502092049,0.24669603524229075,0.5358829721809399,0.5184485588349156,"{'metric': 'euclidean', 'weights': 'uniform', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.1670428893905192,0.661764705882353,0.4161073825503355,0.3934426229508197,0.40958940019350687,0.5784495581509198,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.8593155893536122,0.8525214081826833,0.3829787234042554,0.375,0.6174539302351377,0.5283653461252183,"{'metric': 'euclidean', 'weights': 'uniform', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.12023121387283235,0.643144260830728,0.40707964601769914,0.39999999999999997,0.39261378018031484,0.569466548914545,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'brute', 'n_neighbors': 5}",0.866223908918406,0.8274336283185841,0.41525423728813565,0.32727272727272727,0.6090461254494632,0.5155570624455553,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.5486725663716814,0.8055077452667814,0.48888888888888893,0.380952380952381,0.5560053953699332,0.5478054936063992,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}"
50_100_25,0.7787307032590051,0.8489042675893886,0.5,0.574468085106383,0.6755257639886942,0.5097476462031624,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.8068669527896994,0.8312757201646092,0.15,0.11538461538461538,0.47588182208473095,0.43916382867506687,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.6066066066066067,0.4696969696969697,0.2191780821917808,0.19999999999999998,0.3738704146238393,0.5708605853265579,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.43,0.699404761904762,0.303030303030303,0.06060606060606061,0.3732602813852814,0.423513515573896,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.06666666666666667,0.6539379474940333,0.5,0.07142857142857144,0.3230082963973178,0.4432678781302958,"{'metric': 'euclidean', 'weights': 'uniform', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.8690476190476191,0.8479999999999999,0.2564102564102564,0.608695652173913,0.6455383819079471,0.4273682199520762,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.15999999999999998,0.6366120218579234,0.39999999999999997,0.2380952380952381,0.35867681498829035,0.5774201182513682,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.8489425981873111,0.8160621761658031,0.4390243902439025,0.43478260869565216,0.6347029433231672,0.5293940720066084,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'ball_tree', 'n_neighbors': 5}",0.6329113924050633,0.8135593220338984,0.7272727272727272,0.4,0.6434358604279222,0.5634525773869433,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}"
30_60_45,0.8235995232419548,0.8618739903069467,0.5461847389558232,0.6297872340425532,0.7153613716368196,0.5207721800222568,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.7607272727272727,0.7322142286171064,0.49122807017543857,0.3169398907103825,0.57527736555755,0.5547980087585933,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.6618257261410788,0.5388888888888889,0.3398058252427184,0.3482142857142857,0.47218368149674295,0.5769824577442302,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.6650746268656716,0.5662172878667723,0.536231884057971,0.23893805309734514,0.50161546297194,0.5685797687576979,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'brute', 'n_neighbors': 5}",0.24082568807339447,0.6706367384333486,0.5419354838709677,0.4666666666666667,0.4800161442610944,0.5944875400897875,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.8473581213307241,0.8256880733944952,0.5333333333333332,0.5882352941176471,0.6986537055440499,0.5546265354375085,"{'metric': 'chebyshev', 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 5}",0.13267813267813267,0.6399253731343284,0.3826086956521739,0.14678899082568808,0.32550029807258074,0.6140855022448876,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",0.8671045982819606,0.8565965583173997,0.47058823529411764,0.5298507462686567,0.6810350345405337,0.5415971333083147,"{'metric': 'chebyshev', 'weights': 'distance', 'algorithm': 'kd_tree', 'n_neighbors': 5}",0.524271844660194,0.8092691622103387,0.5925925925925926,0.27586206896551724,0.5504989171071607,0.516006768184321,"{'metric': 'euclidean', 'weights': 'distance', 'algorithm': 'ball_tree', 'n_neighbors': 5}"
