comb,f1-0,f1-1,f1-2,f1-3,macro f1,micro f1
60_60_45,0.5458690112215951,0.6218918764681687,0.0,0.0,0.29194022192244096,0.6039536550252038
30_60_0,0.0,0.6279894029264551,0.0,0.0,0.15699735073161378,0.45997315499710556
10_10_5,0.41014139505026215,0.7161159620671538,0.0,0.0,0.281564339279354,0.6043347912021901
50_75_0,0.0,0.6263708572791106,0.0,0.0,0.15659271431977764,0.45846673126479537
30_45_34,0.4380674597013857,0.6963741456424062,0.0,0.0,0.28361040133594795,0.5986350303710908
50_25_13,0.5453824099571024,0.6375379088223848,0.0,0.0,0.2957300796948718,0.6092844206651361
50_50_0,0.0,0.6238177306126557,0.0,0.0,0.1559544326531639,0.4556799524009692
10_5_3,0.5622442131250414,0.652249256449404,0.0,0.0,0.30362336739361134,0.6132341765269801
30_30_22,0.5343625923406223,0.6308691392379493,0.0,0.0,0.29130793289464285,0.6016923291692726
60_90_45,0.09467841984982045,0.649149763837891,0.0,0.0,0.18595704592192785,0.4979748582969194
60_30_0,0.4863699324999325,0.7250465421813901,0.0,0.0,0.30285411867033063,0.6263440207361064
10_5_4,0.634269124783202,0.6633907237409931,0.009008436506856794,0.0022056796250344637,0.3272184911640215,0.6361443623588626
30_15_8,0.5474250300614191,0.6377919678039249,0.0,0.0,0.29630424946633593,0.6093602731893379
60_30_15,0.5529865827336332,0.6383000427748668,0.0,0.0,0.2978216563771251,0.6118009703020295
60_120_60,0.0,0.6265158232162572,0.0,0.0,0.1566289558040643,0.4586262507371955
50_25_19,0.6123339349496467,0.6480127071076626,0.0,0.0,0.3150866605143273,0.6275455127853485
5_8_0,0.0,0.6282186866436233,0.0,0.0,0.1570546716609058,0.4602339478195527
5_5_1,0.02387523995213522,0.6322787393411846,0.0,0.0,0.16403849482332994,0.4629426586179785
50_100_0,0.0,0.6234895574153899,0.0,0.0,0.15587238935384748,0.45520820346437385
10_15_8,0.026699430953570177,0.6306086179830618,0.0,0.0,0.16432701223415794,0.4652049221244301
50_50_13,0.004200798151648814,0.6273944720565783,0.0,0.0,0.15789881755205679,0.45996457620429776
50_50_25,0.41653948692086123,0.7137675090540189,0.0,0.0,0.28257674899372004,0.6066099671692088
5_8_2,0.0,0.6266033556071959,0.0,0.0,0.15665083890179898,0.4583937252110252
50_75_38,0.000858000858000858,0.6271215575930177,0.0,0.0,0.15699488961275462,0.4591304731830723
60_120_30,0.0,0.6259965629189916,0.0,0.0,0.1564991407297479,0.45793607786912294
5_10_5,0.0006633499170812603,0.6266194865632823,0.0,0.0,0.15682070912009088,0.4587309427924428
10_10_3,0.093393391038679,0.6438959307986242,0.0,0.0,0.18432233045932578,0.4891270228667113
5_3_1,0.4997024231126585,0.7139858779685629,0.0,0.0,0.30342207527030535,0.6190544914020365
30_30_0,0.0,0.6261755987547111,0.0,0.0,0.1565438996886778,0.4580287395682916
50_50_38,0.5375259325258734,0.6185859997539532,0.0,0.0,0.28902798306995664,0.5995232953312974
60_90_23,0.0,0.6274071107974302,0.0,0.0,0.15685177769935754,0.45941447083330417
5_5_3,0.4803157437451907,0.7072574679416451,0.0,0.0,0.29689330292170896,0.6115296167184878
5_8_6,0.4439326124437684,0.6985699354595222,0.0,0.0,0.28562563697582266,0.5961128486846208
10_20_15,0.2939949223347613,0.6898694766140057,0.0,0.0,0.24596609973719172,0.5614623138250082
50_100_25,0.0,0.6252404707021672,0.0,0.0,0.15631011767554176,0.4569498148043839
30_60_45,0.18254085232842032,0.6639376521607632,0.0,0.0,0.21161962612229587,0.5233861737164037
50_75_56,0.47751052226591084,0.7029731463016403,0.0,0.0,0.2951209171418878,0.6126497022518334
5_8_4,0.013499955664740224,0.6291860494081462,0.0,0.0,0.16067150126822158,0.46134062354583194
60_60_30,0.47395277823011006,0.7141442088007555,0.0,0.0,0.2970242467577164,0.6183103044928002
