comb,f1-0,f1-1,f1-2,f1-3,macro f1,micro f1
30_60_30,0.39790224014240166,0.5184948625517218,0.4475796048535329,0.3018528673767571,0.41645739373110335,0.5133009219074849
10_5_0,0.47887801202537467,0.6127962180230399,0.3226708899793424,0.3208184786387476,0.4337908996666261,0.5917066540838638
60_60_15,0.4150625862622806,0.583931711948018,0.39272545616641186,0.2804577541527853,0.4180443771323739,0.564414308602649
10_10_0,0.3597376037935294,0.5914042360310595,0.3585426786410543,0.2777001651422386,0.39684617090197044,0.5458581029400467
50_100_50,0.45835166050551357,0.5485329123262757,0.43005332500687726,0.31230726194947883,0.43731128994703633,0.5384765141828203
30_60_15,0.5432701735694249,0.5759772823031191,0.4345227590416152,0.42657864725091876,0.4950872155412695,0.5864471610986913
60_60_0,0.49236320354929564,0.6023419961330834,0.386012807449877,0.31841615177073757,0.44978353972574836,0.594318416618565
10_20_5,0.32806145402407927,0.547467558975206,0.3953285130180759,0.2881480769426086,0.3897514007399925,0.4927797257035123
5_10_0,0.3240603549518472,0.5648042597573358,0.38918380060335694,0.15879874701922014,0.35921179058294,0.4954909320819495
50_75_19,0.3654695009934656,0.5181704543889657,0.4256991852111821,0.25856663512925215,0.3919764439307164,0.5039671907210237
10_15_11,0.37594390117053966,0.5564324975940598,0.39674408822126056,0.20830557943799655,0.3843565166059641,0.5244363839113787
5_3_0,0.6027078525114885,0.6300540537506181,0.27698901835102335,0.3100111461329242,0.4549405176865135,0.6344216942952969
30_45_11,0.3753457130016245,0.5235418869341627,0.41360458590978927,0.2502329449061151,0.3906812826879229,0.5011156350188857
60_120_0,0.5425120054961657,0.5607608353748879,0.37468827415113737,0.2198892772631982,0.42446259807134723,0.5597967271732324
10_20_10,0.34655036784589915,0.534218045344348,0.4203971744076024,0.18169373504120723,0.3707148306597642,0.4921277901498394
5_10_3,0.3108377611277162,0.6476612671102788,0.33813985898177834,0.29312061056137556,0.3974398744452873,0.526764419221573
10_15_0,0.4312889270574406,0.5427325597884481,0.3854101172616007,0.25714255483365017,0.40414353973528483,0.5349972711728936
10_15_4,0.5832913608771739,0.5864247963593835,0.3802496238796118,0.282025571684856,0.4579978382002563,0.595417675827875
60_60_45,0.3499580359541541,0.5731687607091966,0.40945939448751134,0.24771977963598266,0.3950764926967112,0.5416676149717589
30_60_0,0.4263018038107688,0.5320028722396779,0.46823139458943275,0.31666290212776466,0.435799743191911,0.5262685063779933
10_10_5,0.3152338434639346,0.6290783169274228,0.36473532471899894,0.29517575061369544,0.40105580893101295,0.5478191794583328
50_75_0,0.6072557452091876,0.5768294476889907,0.3879194327320448,0.2992555230650469,0.46781503717381745,0.6018454071210344
30_45_34,0.3338183414153782,0.505887776377656,0.4324130516513775,0.248459654499152,0.3801447059858909,0.4958866933794222
50_25_13,0.5608408101498337,0.6236082016338232,0.3695252223065422,0.3145314091955474,0.4671264108214366,0.6299078857178508
50_50_0,0.4184430547715052,0.5858856591667758,0.4021016672577483,0.23266204002546342,0.4097731053053731,0.5622817092267888
10_5_3,0.490148010448699,0.6102482508752941,0.3007598245474104,0.3400880791440083,0.43531104125385295,0.5960397161215614
30_30_22,0.31512580275564406,0.5769680812526181,0.4367682872183846,0.24428816674482792,0.39328758449286866,0.5331694908886125
60_90_45,0.32423244515155664,0.5178986631280044,0.4155502117183328,0.21595829311416703,0.3684099032780152,0.49642495059456926
60_30_0,0.565140126149518,0.6184910088799727,0.33996059608562396,0.3334706071445621,0.4642655845649192,0.6271443793226533
10_5_4,0.5169555036116138,0.6095393704956908,0.33885461516152865,0.3455942120833616,0.45273592533804874,0.6082210306288367
30_15_8,0.5349702487321918,0.611941649112597,0.3506996942198668,0.35442291392940306,0.4630086264985146,0.6143507464449204
60_30_15,0.5433669590153256,0.6142671620936275,0.3534113566199719,0.31478505830886244,0.45645763400944683,0.6191888267379922
60_120_60,0.5413858564785419,0.5538292885714853,0.406001684952721,0.2676758188837637,0.442223162221628,0.5695859487895849
50_25_19,0.5572021268813393,0.6221319075644444,0.3754320370050282,0.30952952655347526,0.46607389950107186,0.6281434898226554
5_8_0,0.4319995373701462,0.5855367009669461,0.385706039373417,0.2769531813910134,0.4200488647753806,0.5576714558768828
5_5_1,0.29305496355051197,0.6968139011152374,0.35622768706891345,0.2817079848123073,0.40695113413674255,0.5643144712252818
50_100_0,0.5513394681088739,0.580490006787218,0.3752619359094609,0.283927187817346,0.44775464965572465,0.5692692778160744
10_15_8,0.3397566161779406,0.5647214826659189,0.42587960101291295,0.202014891990591,0.3830931479618409,0.5253186049369527
50_50_13,0.38319839718489995,0.5764598408585369,0.3707132544173416,0.2670330872624935,0.399351144930818,0.5479567752204234
50_50_25,0.4169579313518991,0.5883603522354753,0.3908444759560601,0.24944367491192734,0.41140160861384045,0.5638332500174239
5_8_2,0.30998700256699063,0.6015514118910713,0.350208347203062,0.2304396055972786,0.37304659181460065,0.5228702737241547
50_75_38,0.4628507999770303,0.5404221753902184,0.4153751847067404,0.23890771025524485,0.4143889675823085,0.5418706925144944
60_120_30,0.5044697045697454,0.5544102371003546,0.47145732603142704,0.2875274560718072,0.4544661809433335,0.5608638650937864
5_10_5,0.32452113140620054,0.6055071708013686,0.40408333610331576,0.16610166543473312,0.3750533259364045,0.5101037894407402
10_10_3,0.4420954078534216,0.5985602617481178,0.3899491932055319,0.31653817798735495,0.4367857601986066,0.5776637842148123
5_3_1,0.32789515229355354,0.6634663245608657,0.2939213238488995,0.31650557992826267,0.40044709515789534,0.5613453131341736
30_30_0,0.3775115729969739,0.578514283408228,0.4000131342964692,0.3329103210169351,0.4222373279296515,0.5454937775142841
50_50_38,0.35440066274741394,0.5733488179497409,0.40384920268107166,0.2132775359428519,0.3862190548302696,0.5387370233046374
60_90_23,0.4454879877093594,0.5353238597778348,0.3942552267955672,0.2521311646528627,0.406799559733906,0.5326540952146602
5_5_3,0.2931816232863835,0.6978848681966552,0.35834770009330313,0.2839600801092773,0.40834356792140475,0.5660320668798485
5_8_6,0.31479418203763904,0.6231282461140455,0.3887067285276423,0.19954043056356985,0.3815423968107242,0.5348949628466855
10_20_15,0.3325403797943416,0.5370483222125149,0.4209477707652584,0.2386518754980924,0.38229708706755183,0.49807489910105573
50_100_25,0.4410356792556118,0.5491692906884414,0.34721085833913257,0.3266980009280892,0.41602845730281873,0.5275315811421593
30_60_45,0.3807790083994118,0.5119519978697458,0.44897431563275475,0.28909237144198174,0.40769942333597353,0.5084867590371545
50_75_56,0.39227413117226523,0.5135355515125071,0.4172273062703723,0.2364082704219963,0.38986131484428516,0.5123020936155781
5_8_4,0.315799067777543,0.6102029774545695,0.3618234595984915,0.21660783005616738,0.3761083337216929,0.526751969284097
60_60_30,0.33375882989601346,0.5715374703958148,0.41725957535452796,0.2797039426240324,0.40056495456759716,0.5381586003006033
